164
164
164
164
97
97
97
494
494
98
98
98
343
19
19
19
19
5
5
5
5
1086
1086
1086
1086
1152
1152
1152
1152
1227
1227
1227
1227
1197
1197
1197
1225
1225
1225
1264
1182
1182
1182
1119
1119
1120
1120
1120
1120
1186
1186
1097
1097
1166
1166
1079
1247
1231
1123
1081
