iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
42,256,0,0.5859,8673,-0.00388,0.50942,0.8585,0.00327,0.0300,1.0194,,0.78596,0.7080,0.5293,0.2485,0.4158,7.5
43,256,0,0.5391,8866,-0.00475,0.52495,0.8623,0.00371,0.0319,1.0190,,0.79727,0.6994,0.5312,0.2472,0.3972,7.6
44,256,0,0.5859,8957,-0.00413,0.51938,0.8611,0.00343,0.0370,1.0206,,0.80178,0.6987,0.5329,0.2460,0.3935,7.8
45,256,0,0.5859,8981,-0.00464,0.50581,0.8462,0.00389,0.0372,1.0199,,0.79600,0.7051,0.5414,0.2447,0.3975,7.7
46,256,0,0.6172,8647,-0.00280,0.52083,0.8497,0.00260,0.0387,1.0216,,0.77530,0.7105,0.5380,0.2435,0.4302,7.4
47,256,0,0.6172,8770,-0.00577,0.49949,0.8650,0.00363,0.0489,1.0223,,0.79515,0.7028,0.5338,0.2422,0.4415,7.5
48,256,0,0.5703,8618,-0.00588,0.46885,0.8837,0.00208,0.0403,1.0239,,0.77826,0.7176,0.5346,0.2410,0.4434,7.5
49,256,0,0.5703,8675,-0.00578,0.50243,0.8645,0.00416,0.0383,1.0253,,0.77885,0.7091,0.5346,0.2397,0.4048,7.5
50,256,0,0.5703,8879,-0.00432,0.53458,0.8550,0.00337,0.0400,1.0248,0.7328,0.76830,0.7150,0.5318,0.2384,0.4000,14.1
51,256,0,0.4922,8780,-0.00311,0.54172,0.8391,0.00376,0.0293,1.0275,,0.78318,0.7122,0.5297,0.2372,0.3775,7.5
52,256,0,0.5820,8888,-0.00460,0.49831,0.8617,0.00494,0.0461,1.0283,,0.76879,0.7159,0.5276,0.2359,0.3947,7.7
53,256,0,0.5742,8759,-0.00608,0.49995,0.8850,0.00454,0.0464,1.0269,,0.79188,0.7027,0.5338,0.2347,0.4049,7.5
54,256,0,0.5781,8556,-0.00962,0.50384,0.8686,0.00400,0.0438,1.0251,,0.78761,0.7056,0.5289,0.2334,0.4280,7.5
55,256,0,0.6367,8526,-0.00312,0.50023,0.8591,0.00384,0.0370,1.0271,,0.79485,0.7088,0.5333,0.2322,0.4254,7.4
56,256,0,0.5664,8661,-0.00670,0.50829,0.8630,0.00385,0.0587,1.0279,,0.78919,0.7094,0.5327,0.2309,0.4108,7.6
57,256,0,0.6172,8916,-0.00362,0.51901,0.8629,0.00363,0.0391,1.0277,,0.77501,0.7130,0.5285,0.2296,0.4311,7.9
58,256,0,0.5859,8562,-0.00339,0.49524,0.8349,0.00476,0.0424,1.0300,,0.79792,0.7045,0.5261,0.2284,0.3888,7.4
59,256,0,0.5938,8785,-0.00451,0.49827,0.8365,0.00392,0.0392,1.0297,,0.77742,0.7104,0.5219,0.2271,0.3922,7.7
60,256,0,0.5586,8700,-0.00430,0.51286,0.8345,0.00483,0.0556,1.0300,0.8032,0.77929,0.7095,0.5270,0.2259,0.4109,14.0
61,256,0,0.6016,8502,-0.00500,0.48756,0.8413,0.00419,0.0416,1.0312,,0.77640,0.7135,0.5302,0.2246,0.4013,7.4
62,256,0,0.5977,8881,-0.00454,0.50094,0.8551,0.00401,0.0406,1.0329,,0.77169,0.7131,0.5346,0.2234,0.4088,7.8
63,256,0,0.6211,8791,-0.00508,0.48167,0.8435,0.00305,0.0344,1.0318,,0.78222,0.7074,0.5306,0.2221,0.4407,7.7
64,256,0,0.5820,8522,-0.00567,0.48385,0.8183,0.00282,0.0382,1.0342,,0.78561,0.7101,0.5318,0.2209,0.4392,7.3
65,256,0,0.6113,8983,-0.00600,0.49342,0.8217,0.00319,0.0456,1.0340,,0.78763,0.7062,0.5336,0.2196,0.4433,7.6
66,256,0,0.5898,8768,-0.00378,0.50893,0.8025,0.00488,0.0523,1.0323,,0.77713,0.7133,0.5329,0.2183,0.4134,7.5
67,256,0,0.6016,9152,-0.00462,0.50341,0.7921,0.00296,0.0366,1.0338,,0.77021,0.7180,0.5301,0.2171,0.4051,7.8
