iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
50,256,0,0.7383,9502,-0.00489,0.42503,1.0694,0.00154,0.0052,1.0109,0.8075,1.04274,0.6226,0.5541,0.0924,0.6255,13.4
51,256,0,0.7812,9554,-0.00273,0.40174,1.0825,0.00208,0.0141,1.0123,,1.06415,0.6142,0.5548,0.0881,0.6379,7.5
52,256,0,0.7109,9170,-0.00281,0.39761,1.0663,0.00204,0.0089,1.0124,,1.06867,0.6182,0.5548,0.0839,0.6215,7.7
53,256,0,0.7109,9508,0.00034,0.42512,1.1127,0.00306,0.0215,1.0135,,1.07154,0.6079,0.5552,0.0797,0.6161,7.7
54,256,0,0.7266,9800,-0.00177,0.42866,1.0947,0.00134,0.0068,1.0131,,1.05643,0.6203,0.5550,0.0754,0.6366,8.0
55,256,0,0.7109,9328,-0.00484,0.43794,1.0870,0.00306,0.0209,1.0125,,1.04067,0.6211,0.5530,0.0712,0.6039,7.6
56,256,0,0.7500,9432,0.00090,0.41499,1.0851,0.00137,0.0159,1.0130,,1.06203,0.6251,0.5572,0.0669,0.6181,7.6
57,256,0,0.7695,9291,0.00348,0.40752,1.0737,0.00217,0.0196,1.0146,,1.05106,0.6271,0.5586,0.0627,0.6379,7.6
58,256,0,0.7383,10135,-0.00319,0.43387,1.0903,0.00215,0.0170,1.0146,,1.07085,0.6165,0.5588,0.0585,0.6346,8.3
59,256,0,0.7617,9831,-0.00481,0.41660,1.1082,0.00234,0.0223,1.0137,,1.06425,0.6248,0.5574,0.0542,0.6300,7.7
60,256,0,0.7285,9778,-0.00296,0.41014,1.1215,0.00155,0.0113,1.0131,0.9310,1.05353,0.6286,0.5599,0.0500,0.6380,13.3
