iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
25,256,0,0.3047,9219,0.05214,0.45634,0.5974,0.00448,0.0209,0.9958,,0.57678,0.8056,0.7394,0.3780,0.0876,6.7
26,256,0,0.3164,9447,0.00309,0.46088,0.5899,0.00153,0.0142,0.9931,,0.58105,0.8077,0.7394,0.3729,0.0919,7.3
27,256,0,0.3047,9765,-0.00186,0.44267,0.6065,0.00081,0.0030,0.9940,,0.56414,0.8153,0.7422,0.3678,0.0969,7.4
28,256,0,0.3164,9682,-0.00139,0.42993,0.6029,0.00009,0.0023,0.9936,,0.57090,0.8107,0.7429,0.3627,0.0792,7.6
29,256,0,0.3203,9669,-0.00190,0.43854,0.5934,0.00008,0.0016,0.9930,,0.56998,0.8096,0.7401,0.3576,0.0685,7.5
30,256,0,0.3750,9318,0.00647,0.45300,0.5890,0.00077,0.0019,0.9939,0.6141,0.56236,0.8177,0.7404,0.3525,0.0762,14.4
31,256,0,0.2969,9735,-0.00068,0.45803,0.5989,0.00013,0.0061,0.9927,,0.55702,0.8185,0.7408,0.3475,0.0811,7.4
32,256,0,0.3477,9506,-0.00212,0.46394,0.6110,0.00083,0.0029,0.9948,,0.56221,0.8140,0.7425,0.3424,0.0968,7.5
33,256,0,0.3555,9520,-0.00074,0.46052,0.5901,0.00028,0.0025,0.9940,,0.56633,0.8132,0.7415,0.3373,0.0918,7.6
34,256,0,0.4062,9487,-0.00560,0.46889,0.5831,0.00058,0.0015,0.9936,,0.56574,0.8228,0.7418,0.3322,0.1099,7.5
35,256,0,0.3203,9618,-0.00095,0.44841,0.5867,0.00077,0.0041,0.9941,,0.56157,0.8193,0.7418,0.3271,0.0963,7.4
36,256,0,0.3164,9450,-0.00347,0.45207,0.6041,0.00084,0.0072,0.9945,,0.54888,0.8224,0.7432,0.3220,0.1070,7.3
37,256,0,0.3828,9775,-0.00195,0.46523,0.5900,0.00131,0.0032,0.9953,,0.55461,0.8178,0.7401,0.3169,0.1220,7.4
38,256,0,0.4141,9729,-0.00168,0.45905,0.5915,0.00104,0.0047,0.9955,,0.54203,0.8209,0.7415,0.3119,0.1120,7.4
39,256,0,0.3438,9556,-0.00257,0.43839,0.5759,0.00078,0.0089,0.9969,,0.55233,0.8185,0.7397,0.3068,0.1141,7.4
40,256,0,0.3320,9295,0.00553,0.44130,0.5696,0.00074,0.0012,0.9952,0.6427,0.55163,0.8182,0.7397,0.3017,0.1138,14.2
41,256,0,0.3594,9583,-0.00260,0.42298,0.5704,0.00007,0.0024,0.9947,,0.55729,0.8163,0.7387,0.2966,0.1116,7.4
42,256,0,0.3516,9903,-0.00084,0.45985,0.5623,0.00129,0.0049,0.9948,,0.54382,0.8229,0.7418,0.2915,0.1059,7.6
43,256,0,0.3789,9532,-0.00264,0.49097,0.5828,0.00111,0.0107,0.9955,,0.54615,0.8224,0.7397,0.2864,0.1270,7.4
44,256,0,0.3594,9630,-0.00091,0.45266,0.5708,0.00106,0.0032,0.9948,,0.54439,0.8241,0.7387,0.2814,0.1172,7.5
45,256,0,0.3711,9381,-0.00282,0.46616,0.5702,0.00077,0.0055,0.9941,,0.53861,0.8232,0.7391,0.2763,0.0987,7.3
46,256,0,0.3438,9968,-0.00177,0.46488,0.5500,0.00057,0.0051,0.9933,,0.53670,0.8225,0.7363,0.2712,0.1175,7.7
47,256,0,0.3281,9478,0.00007,0.43086,0.5483,0.00035,0.0068,0.9914,,0.53872,0.8221,0.7377,0.2661,0.0996,7.4
48,256,0,0.4023,9644,-0.00133,0.44166,0.5575,0.00029,0.0016,0.9923,,0.53626,0.8274,0.7387,0.2610,0.1188,7.5
49,256,0,0.3438,9722,-0.00111,0.43958,0.5550,0.00087,0.0023,0.9927,,0.53024,0.8320,0.7359,0.2559,0.1155,7.5
50,256,0,0.3633,9540,-0.00260,0.45560,0.5406,0.00040,0.0043,0.9938,0.7079,0.54576,0.8183,0.7377,0.2508,0.1253,14.4
51,256,0,0.3438,9393,-0.00575,0.44993,0.5404,0.00052,0.0024,0.9934,,0.54254,0.8201,0.7356,0.2458,0.1368,7.2
52,256,0,0.3477,9566,-0.00272,0.42348,0.5572,0.00039,0.0031,0.9927,,0.53570,0.8248,0.7318,0.2407,0.1252,7.4
53,256,0,0.3359,9539,-0.00527,0.44460,0.5667,0.00091,0.0107,0.9923,,0.52405,0.8313,0.7363,0.2356,0.1276,7.5
54,256,0,0.3164,9185,-0.00230,0.45768,0.5579,0.00054,0.0068,0.9932,,0.53389,0.8265,0.7387,0.2305,0.1098,7.2
55,256,0,0.3594,9444,-0.00523,0.45917,0.5746,0.00018,0.0073,0.9937,,0.52221,0.8264,0.7380,0.2254,0.0993,7.4
56,256,0,0.3398,9902,-0.00196,0.43961,0.5463,0.00027,0.0039,0.9924,,0.52759,0.8286,0.7377,0.2203,0.1261,7.6
57,256,0,0.3750,9819,-0.00131,0.43196,0.5597,0.00009,0.0041,0.9922,,0.53175,0.8228,0.7404,0.2153,0.1079,7.5
58,256,0,0.2852,9810,-0.00352,0.41411,0.5543,0.00090,0.0108,0.9937,,0.52610,0.8235,0.7394,0.2102,0.1033,7.7
59,256,0,0.4062,9743,-0.00311,0.44616,0.5544,0.00021,0.0014,0.9945,,0.50922,0.8298,0.7397,0.2051,0.1118,7.6
60,256,0,0.3438,9481,0.00211,0.44817,0.5441,0.00069,0.0076,0.9934,0.6236,0.52272,0.8276,0.7404,0.2000,0.1032,14.4
