iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
96,256,0,0.7266,9314,-0.00418,0.40476,1.1025,0.00767,0.0715,1.0364,,0.98406,0.6481,0.5510,0.1807,0.6378,7.5
97,256,0,0.7930,9422,-0.01114,0.37136,1.1150,0.00371,0.0678,1.0354,,0.98860,0.6450,0.5506,0.1794,0.6578,7.7
98,256,0,0.7656,9757,-0.00537,0.37956,1.0954,0.00596,0.0703,1.0354,,0.99838,0.6399,0.5501,0.1781,0.6698,7.7
99,256,0,0.7578,9481,-0.00352,0.39174,1.1249,0.00615,0.0787,1.0364,,0.99715,0.6437,0.5528,0.1769,0.6637,7.5
100,256,0,0.7812,9754,-0.00817,0.37425,1.1215,0.00304,0.0555,1.0351,0.8161,1.00423,0.6399,0.5479,0.1756,0.6941,13.7
101,256,0,0.7461,9591,-0.00831,0.37819,1.1365,0.00548,0.0565,1.0357,,0.99824,0.6391,0.5517,0.1744,0.5819,7.4
102,256,0,0.7344,10153,-0.00662,0.38899,1.1306,0.00475,0.0526,1.0353,,0.98729,0.6454,0.5508,0.1731,0.6091,7.9
103,256,0,0.7266,9901,-0.00798,0.39210,1.1355,0.00545,0.0648,1.0353,,1.00885,0.6373,0.5555,0.1719,0.6097,8.0
104,256,0,0.8164,9953,-0.00660,0.35999,1.1303,0.00653,0.0851,1.0360,,0.98614,0.6449,0.5535,0.1706,0.6411,7.9
105,256,0,0.7031,9361,-0.00908,0.39475,1.1298,0.00579,0.0538,1.0363,,0.99217,0.6436,0.5499,0.1693,0.6311,7.6
106,256,0,0.8008,9360,-0.00106,0.35883,1.1163,0.00706,0.0943,1.0371,,0.99606,0.6405,0.5475,0.1681,0.6645,7.7
107,256,0,0.7617,9663,-0.00509,0.36621,1.1293,0.00664,0.0734,1.0389,,0.99431,0.6435,0.5462,0.1668,0.6780,8.2
108,256,0,0.7539,9689,-0.00616,0.37252,1.1222,0.00364,0.0419,1.0383,,0.98268,0.6486,0.5501,0.1656,0.6634,7.7
109,256,0,0.7773,9547,-0.00545,0.36221,1.0953,0.00447,0.0702,1.0388,,0.98065,0.6538,0.5486,0.1643,0.6876,7.6
110,256,0,0.7969,9023,-0.00749,0.34257,1.1049,0.00397,0.0475,1.0395,0.8276,0.98354,0.6470,0.5470,0.1631,0.6513,13.4
111,256,0,0.7734,9941,-0.00672,0.38443,1.1192,0.00487,0.0503,1.0412,,1.00332,0.6403,0.5552,0.1618,0.6761,8.0
112,256,0,0.7656,9145,-0.00668,0.33399,1.1128,0.00410,0.0544,1.0420,,1.00764,0.6447,0.5486,0.1606,0.6559,7.4
113,256,0,0.7617,9281,-0.01136,0.35927,1.0822,0.00559,0.0714,1.0423,,0.99805,0.6428,0.5504,0.1593,0.6610,7.6
114,256,0,0.7969,9341,-0.00312,0.36114,1.0917,0.00623,0.0817,1.0421,,1.00962,0.6382,0.5508,0.1580,0.6815,7.7
115,256,0,0.8086,9501,-0.00468,0.33061,1.0940,0.00433,0.0641,1.0415,,1.00769,0.6387,0.5444,0.1568,0.7020,7.8
116,256,0,0.7734,10002,-0.00851,0.37461,1.0882,0.00498,0.0711,1.0408,,0.99629,0.6431,0.5424,0.1555,0.7025,7.9
117,256,0,0.7578,9740,-0.00584,0.36539,1.0986,0.00402,0.0606,1.0412,,1.00197,0.6395,0.5395,0.1543,0.6765,7.8
