iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
1,256,0,0.5410,8836,-0.00093,0.58385,0.8460,0.00205,0.0168,1.0012,,0.87126,0.6472,0.6283,0.3000,0.4670,8.0
2,256,0,0.5215,9254,-0.00156,0.57786,0.8259,0.00115,0.0052,1.0026,,0.88309,0.6426,0.6269,0.2958,0.4704,8.4
3,256,0,0.5391,8888,-0.00218,0.55749,0.8274,0.00139,0.0073,1.0021,,0.85639,0.6566,0.6255,0.2915,0.4693,8.0
4,256,0,0.5410,9270,-0.01282,0.57586,0.8331,0.00044,0.0135,1.0024,,0.86002,0.6554,0.6227,0.2873,0.4526,8.5
5,256,0,0.5391,9203,-0.00223,0.53594,0.8157,0.00184,0.0133,1.0031,,0.85789,0.6564,0.6250,0.2831,0.4502,8.0
6,256,0,0.5234,9360,-0.00188,0.53547,0.8367,0.00034,0.0010,1.0021,,0.86452,0.6541,0.6198,0.2788,0.4523,8.3
7,256,0,0.4883,9269,0.00546,0.55738,0.8165,0.00017,0.0024,1.0021,,0.86019,0.6542,0.6233,0.2746,0.4291,8.3
8,256,0,0.5469,9339,0.00582,0.53807,0.8016,0.00131,0.0052,1.0019,,0.85816,0.6517,0.6184,0.2703,0.4352,8.2
9,256,0,0.4883,9220,-0.01643,0.56189,0.8548,0.00049,0.0417,1.0037,,0.87790,0.6437,0.6115,0.2661,0.4046,8.2
10,256,0,0.5059,9508,-0.00221,0.57256,0.7967,0.00164,0.0123,1.0054,0.5500,0.87153,0.6437,0.6195,0.2619,0.4239,12.2
11,256,0,0.5586,9657,-0.00318,0.55342,0.8052,0.00033,0.0031,1.0060,,0.86903,0.6476,0.6193,0.2576,0.4515,8.5
12,256,0,0.4805,9336,0.00274,0.55189,0.8063,0.00055,0.0059,1.0062,,0.85901,0.6534,0.6234,0.2534,0.4581,8.4
13,256,0,0.4766,9523,-0.00254,0.55230,0.8121,0.00061,0.0047,1.0081,,0.86457,0.6495,0.6231,0.2492,0.4374,8.6
14,256,0,0.5234,9127,-0.00099,0.55575,0.8150,-0.00019,0.0028,1.0087,,0.85229,0.6625,0.6248,0.2449,0.4436,8.1
15,256,0,0.5117,9318,0.00289,0.53882,0.8168,0.00150,0.0060,1.0086,,0.86299,0.6556,0.6262,0.2407,0.4489,8.4
16,256,0,0.5430,9559,0.00048,0.52470,0.7803,0.00136,0.0049,1.0101,,0.84979,0.6630,0.6267,0.2364,0.4542,8.4
17,256,0,0.4766,9025,-0.00082,0.52861,0.7988,0.00082,0.0024,1.0090,,0.84800,0.6621,0.6262,0.2322,0.4369,8.0
18,256,0,0.4824,9326,-0.00407,0.51804,0.8011,0.00157,0.0085,1.0068,,0.86518,0.6574,0.6236,0.2280,0.4344,8.2
19,256,0,0.5195,9109,-0.00128,0.53945,0.7991,0.00082,0.0067,1.0065,,0.85761,0.6608,0.6238,0.2237,0.4314,8.0
20,256,0,0.5645,9353,0.00421,0.53552,0.7975,0.00067,0.0049,1.0087,0.5250,0.85500,0.6582,0.6255,0.2195,0.4378,11.6
21,256,0,0.5938,9272,0.00331,0.52404,0.8071,0.00101,0.0028,1.0088,,0.86521,0.6557,0.6212,0.2153,0.4727,8.2
22,256,0,0.5195,9435,-0.00313,0.51473,0.8264,0.00130,0.0108,1.0083,,0.86304,0.6545,0.6220,0.2110,0.4500,8.3
23,256,0,0.4883,9356,-0.00323,0.51318,0.8081,0.00189,0.0104,1.0088,,0.86491,0.6531,0.6243,0.2068,0.4386,8.4
24,256,0,0.5430,9697,-0.00244,0.54163,0.8038,0.00163,0.0113,1.0094,,0.86476,0.6504,0.6215,0.2025,0.4247,8.4
25,256,0,0.4570,9506,-0.00148,0.51540,0.7814,0.00086,0.0048,1.0104,,0.86903,0.6531,0.6203,0.1983,0.4147,8.4
26,256,0,0.5742,9683,-0.00373,0.52088,0.7933,0.00006,0.0010,1.0102,,0.87118,0.6511,0.6219,0.1941,0.4434,8.4
27,256,0,0.5586,9236,-0.00641,0.51267,0.8038,0.00100,0.0041,1.0098,,0.87054,0.6500,0.6167,0.1898,0.4481,8.3
28,256,0,0.5117,9770,-0.00056,0.51779,0.7797,0.00065,0.0027,1.0113,,0.87787,0.6472,0.6183,0.1856,0.4397,8.6
29,256,0,0.5078,9388,-0.00056,0.50484,0.7921,0.00125,0.0043,1.0110,,0.84832,0.6568,0.6184,0.1814,0.4344,8.4
30,256,0,0.5547,9650,-0.00250,0.50577,0.7811,0.00183,0.0095,1.0098,0.6250,0.86990,0.6510,0.6203,0.1771,0.4612,12.1
31,256,0,0.5273,9767,-0.00293,0.50252,0.7796,0.00127,0.0067,1.0096,,0.84863,0.6588,0.6188,0.1729,0.4784,8.6
32,256,0,0.5703,9475,0.00090,0.50900,0.7914,-0.00021,0.0071,1.0107,,0.87513,0.6510,0.6207,0.1686,0.5094,8.5
33,256,0,0.4805,9459,-0.00015,0.52960,0.7982,0.00026,0.0008,1.0119,,0.85397,0.6590,0.6227,0.1644,0.4865,8.4
34,256,0,0.5469,9054,-0.00151,0.49669,0.7830,0.00137,0.0092,1.0109,,0.86037,0.6579,0.6214,0.1602,0.4691,8.2
35,256,0,0.5078,9585,-0.00270,0.49441,0.7744,0.00115,0.0036,1.0109,,0.86134,0.6532,0.6207,0.1559,0.4468,8.5
36,256,0,0.5547,9486,-0.00019,0.51507,0.7801,0.00158,0.0093,1.0101,,0.87522,0.6498,0.6196,0.1517,0.4465,8.3
37,256,0,0.5527,9772,-0.00047,0.52230,0.7762,0.00103,0.0044,1.0096,,0.86792,0.6567,0.6186,0.1475,0.4609,8.5
38,256,0,0.5762,9564,-0.00418,0.49863,0.7754,0.00088,0.0042,1.0107,,0.84665,0.6643,0.6200,0.1432,0.4582,8.3
39,256,0,0.5703,9631,0.00021,0.51527,0.7666,0.00121,0.0071,1.0106,,0.85943,0.6577,0.6183,0.1390,0.4766,8.7
40,256,0,0.5312,9489,-0.00405,0.52559,0.7653,0.00104,0.0056,1.0113,0.6750,0.87488,0.6517,0.6201,0.1347,0.4520,11.7
41,256,0,0.5430,9847,-0.00139,0.50186,0.7570,0.00075,0.0052,1.0130,,0.87083,0.6458,0.6203,0.1305,0.4698,8.6
42,256,0,0.5371,9697,-0.00362,0.50513,0.7757,0.00129,0.0050,1.0133,,0.87604,0.6498,0.6188,0.1263,0.4701,8.4
43,256,0,0.5273,9315,-0.00017,0.48707,0.7572,0.00131,0.0049,1.0132,,0.87793,0.6468,0.6207,0.1220,0.4650,8.2
44,256,0,0.5566,9434,-0.00080,0.51123,0.7396,0.00066,0.0038,1.0122,,0.88550,0.6406,0.6231,0.1178,0.4714,8.4
45,256,0,0.5078,9580,-0.00428,0.50414,0.7435,0.00054,0.0015,1.0127,,0.85990,0.6633,0.6207,0.1136,0.4650,8.3
46,256,0,0.5684,9418,0.00194,0.49345,0.7727,0.00048,0.0053,1.0110,,0.86103,0.6566,0.6158,0.1093,0.4755,8.3
47,256,0,0.5742,9457,-0.00057,0.50576,0.7677,0.00161,0.0105,1.0101,,0.86262,0.6578,0.6157,0.1051,0.4627,8.5
48,256,0,0.5977,9870,-0.00361,0.50577,0.7591,0.00142,0.0113,1.0090,,0.87887,0.6479,0.6157,0.1008,0.4689,8.8
49,256,0,0.5625,9637,-0.00164,0.48680,0.7487,0.00073,0.0042,1.0105,,0.87704,0.6520,0.6136,0.0966,0.4798,8.6
50,256,0,0.5664,9844,-0.00144,0.51042,0.7855,0.00054,0.0042,1.0086,0.5250,0.87115,0.6497,0.6124,0.0924,0.4795,12.4
51,256,0,0.4980,9448,-0.00159,0.51815,0.7632,0.00166,0.0144,1.0093,,0.86524,0.6513,0.6084,0.0881,0.4702,8.3
52,256,0,0.5156,9979,-0.00301,0.52007,0.7639,0.00165,0.0094,1.0097,,0.87560,0.6499,0.6086,0.0839,0.4736,8.7
53,256,0,0.5820,9221,-0.01571,0.50801,0.7591,0.00693,0.0504,1.0118,,0.88314,0.6453,0.6067,0.0797,0.4515,7.7
54,256,0,0.5781,9596,0.00016,0.49892,0.7031,0.00261,0.0211,1.0123,,0.89101,0.6435,0.6145,0.0754,0.4698,8.3
55,256,0,0.5547,9993,-0.00145,0.49337,0.7212,0.00002,0.0058,1.0131,,0.89155,0.6437,0.6122,0.0712,0.4712,8.7
56,256,0,0.5703,9815,-0.00235,0.50644,0.7249,0.00070,0.0085,1.0129,,0.88980,0.6418,0.6119,0.0669,0.4644,8.7
57,256,0,0.5352,9993,-0.00160,0.52277,0.6870,0.00021,0.0001,1.0124,,0.88265,0.6442,0.6117,0.0627,0.4649,8.7
58,256,0,0.5684,9970,-0.00246,0.49957,0.7147,0.00044,0.0032,1.0113,,0.88037,0.6536,0.6158,0.0585,0.4754,8.6
59,256,0,0.6074,9890,-0.00181,0.48532,0.7163,0.00092,0.0016,1.0119,,0.88768,0.6436,0.6177,0.0542,0.4995,8.7
60,256,0,0.5586,9343,0.00613,0.49247,0.7289,0.00046,0.0013,1.0128,0.7500,0.88392,0.6512,0.6165,0.0500,0.4975,11.5
