iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
42,256,0,0.3203,9218,-0.06331,0.49699,0.7178,0.00140,0.0095,1.0049,,0.87047,0.6484,0.6157,0.1263,0.1697,8.3
43,256,0,0.3457,9331,-0.00614,0.46444,0.7651,0.00175,0.0121,1.0048,,0.86579,0.6549,0.6117,0.1220,0.1814,8.2
44,256,0,0.2930,9062,-0.00175,0.43386,0.7902,0.00101,0.0067,1.0059,,0.86419,0.6510,0.6114,0.1178,0.1514,7.8
45,256,0,0.2969,8999,-0.00226,0.43399,0.7916,0.00135,0.0071,1.0063,,0.88746,0.6471,0.6143,0.1136,0.1616,8.2
46,256,0,0.3594,8886,-0.00246,0.43633,0.8013,0.00173,0.0110,1.0052,,0.87431,0.6503,0.6124,0.1093,0.1575,7.9
47,256,0,0.2773,8917,-0.00251,0.44574,0.7965,0.00081,0.0057,1.0070,,0.85167,0.6693,0.6170,0.1051,0.1541,8.2
48,256,0,0.3047,9257,-0.01336,0.44015,0.7863,0.00266,0.0137,1.0090,,0.86210,0.6583,0.6146,0.1008,0.1602,7.4
49,256,0,0.3242,9182,-0.00189,0.44409,0.7883,0.00095,0.0112,1.0098,,0.85934,0.6648,0.6205,0.0966,0.1848,8.0
50,256,0,0.3223,8930,-0.00139,0.47832,0.7798,0.00100,0.0050,1.0118,0.5357,0.87515,0.6514,0.6193,0.0924,0.1859,11.4
51,256,0,0.3301,9361,-0.01011,0.47003,0.7651,0.00160,0.0114,1.0135,,0.87463,0.6525,0.6120,0.0881,0.1819,8.1
52,256,0,0.3008,9376,-0.00769,0.43026,0.7520,0.00099,0.0098,1.0141,,0.87899,0.6516,0.6189,0.0839,0.1778,8.2
53,256,0,0.3398,9123,-0.00197,0.47122,0.7633,0.00132,0.0160,1.0141,,0.85964,0.6584,0.6196,0.0797,0.1820,7.9
54,256,0,0.3262,9210,-0.00246,0.45331,0.7453,0.00053,0.0108,1.0148,,0.86250,0.6615,0.6145,0.0754,0.1703,8.1
55,256,0,0.3789,9249,-0.01257,0.50302,0.7529,0.00229,0.0195,1.0159,,0.88579,0.6437,0.6086,0.0712,0.2027,8.5
56,256,0,0.3555,9509,-0.00308,0.45467,0.7203,0.00151,0.0166,1.0161,,0.87799,0.6547,0.6146,0.0669,0.2025,8.0
57,256,0,0.3594,9836,-0.00361,0.47003,0.7294,0.00178,0.0065,1.0162,,0.87364,0.6503,0.6157,0.0627,0.2215,8.5
58,256,0,0.2812,9444,-0.00316,0.44475,0.7312,0.00031,0.0026,1.0159,,0.89458,0.6462,0.6131,0.0585,0.2200,8.2
59,256,0,0.3418,9641,-0.00195,0.48240,0.7290,0.00120,0.0117,1.0159,,0.87825,0.6456,0.6117,0.0542,0.2247,8.7
60,256,0,0.3633,9690,-0.00305,0.46490,0.7476,0.00183,0.0095,1.0152,0.4750,0.88066,0.6537,0.6151,0.0500,0.2095,12.1
