iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
39,256,0,0.5352,8981,-0.00321,0.55205,0.9289,0.00070,0.0135,1.0042,,0.80211,0.7148,0.6399,0.3068,0.3669,7.2
40,256,0,0.4609,9262,-0.00245,0.56521,0.8887,0.00153,0.0283,1.0029,0.6624,0.78843,0.7252,0.6392,0.3017,0.3643,13.7
41,256,0,0.5391,9099,-0.00337,0.56871,0.9242,0.00117,0.0111,1.0029,,0.77041,0.7306,0.6372,0.2966,0.3791,7.4
42,256,0,0.4844,8450,-0.00335,0.55375,0.8975,0.00172,0.0189,1.0040,,0.78402,0.7234,0.6342,0.2915,0.3859,7.0
43,256,0,0.5312,9101,-0.00375,0.57116,0.9260,0.00140,0.0163,1.0036,,0.78577,0.7282,0.6378,0.2864,0.3927,7.8
44,256,0,0.4727,9333,-0.00168,0.56329,0.9134,0.00150,0.0174,1.0040,,0.78827,0.7243,0.6371,0.2814,0.3907,7.8
45,256,0,0.5859,8952,-0.00264,0.53700,0.9356,0.00048,0.0070,1.0041,,0.80404,0.7209,0.6387,0.2763,0.3797,7.4
46,256,0,0.5312,8726,-0.00506,0.52559,0.9263,0.00087,0.0173,1.0041,,0.79454,0.7192,0.6378,0.2712,0.3640,7.3
47,256,0,0.5117,9205,-0.00370,0.54834,0.9098,0.00177,0.0156,1.0044,,0.80967,0.7201,0.6347,0.2661,0.3806,7.4
48,256,0,0.5078,9265,0.00011,0.56616,0.9284,0.00194,0.0123,1.0036,,0.79085,0.7293,0.6349,0.2610,0.3579,7.4
49,256,0,0.4883,8738,-0.00331,0.56234,0.9136,0.00099,0.0142,1.0039,,0.78656,0.7223,0.6360,0.2559,0.3479,7.3
50,256,0,0.5234,9389,-0.00198,0.54558,0.9346,0.00147,0.0190,1.0034,0.7443,0.77796,0.7268,0.6394,0.2508,0.3573,13.4
51,256,0,0.4844,9264,0.00573,0.55320,0.9119,0.00156,0.0170,1.0036,,0.78687,0.7275,0.6371,0.2458,0.3435,7.4
52,256,0,0.5703,8775,-0.00299,0.55382,0.9278,0.00286,0.0213,1.0038,,0.79826,0.7241,0.6349,0.2407,0.3711,7.1
53,256,0,0.4883,8871,-0.00243,0.53110,0.9123,0.00192,0.0174,1.0042,,0.79104,0.7180,0.6363,0.2356,0.3529,7.4
54,256,0,0.5078,8712,-0.00383,0.55015,0.9091,0.00203,0.0146,1.0054,,0.78921,0.7253,0.6348,0.2305,0.3601,7.1
55,256,0,0.4844,8931,-0.00348,0.53859,0.9126,0.00232,0.0149,1.0072,,0.80756,0.7157,0.6344,0.2254,0.3465,7.5
56,256,0,0.5039,8931,-0.00299,0.53625,0.9047,0.00122,0.0140,1.0055,,0.79185,0.7201,0.6339,0.2203,0.3494,7.3
57,256,0,0.5039,9143,-0.00354,0.55617,0.8885,0.00216,0.0088,1.0049,,0.79309,0.7188,0.6345,0.2153,0.3404,7.5
58,256,0,0.4727,8872,-0.00345,0.54363,0.8920,0.00198,0.0102,1.0057,,0.79015,0.7234,0.6343,0.2102,0.3112,7.3
59,256,0,0.5234,9040,-0.00367,0.53932,0.8780,0.00086,0.0097,1.0054,,0.78286,0.7222,0.6339,0.2051,0.3288,7.2
60,256,0,0.4688,9276,-0.00336,0.55437,0.8730,0.00171,0.0158,1.0051,0.7342,0.79242,0.7206,0.6321,0.2000,0.3483,13.6
