iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
42,256,0,0.4141,10284,0.00469,0.48881,0.6899,0.00180,0.0100,1.0170,,0.81878,0.7153,0.5986,0.2915,0.2296,8.0
43,256,0,0.4023,10393,-0.00191,0.50025,0.6563,0.00114,0.0017,1.0169,,0.78078,0.7259,0.5992,0.2864,0.2377,8.3
44,256,0,0.3828,10263,0.00641,0.47850,0.6674,0.00261,0.0215,1.0186,,0.79524,0.7156,0.5956,0.2814,0.2264,8.0
45,256,0,0.4062,9860,-0.00300,0.46359,0.6611,0.00142,0.0097,1.0202,,0.80703,0.7121,0.5980,0.2763,0.2195,7.6
46,256,0,0.4062,9782,-0.00103,0.46238,0.6419,0.00146,0.0141,1.0198,,0.78719,0.7263,0.5944,0.2712,0.2156,7.6
47,256,0,0.4414,10004,-0.00187,0.49078,0.6458,0.00041,0.0063,1.0203,,0.77683,0.7229,0.5974,0.2661,0.2163,7.8
48,256,0,0.3906,9970,-0.00051,0.47300,0.6721,0.00088,0.0059,1.0202,,0.77951,0.7200,0.6027,0.2610,0.2014,7.7
49,256,0,0.4531,10072,-0.00050,0.48956,0.6739,0.00033,0.0011,1.0205,,0.80690,0.7125,0.6027,0.2559,0.2301,7.7
50,256,0,0.4414,10140,-0.00104,0.47379,0.6837,0.00067,0.0019,1.0206,0.5679,0.79389,0.7151,0.5974,0.2508,0.2429,15.6
51,256,0,0.4102,10097,-0.00245,0.50211,0.6623,0.00105,0.0102,1.0205,,0.78809,0.7210,0.6015,0.2458,0.2367,7.8
52,256,0,0.3984,9865,-0.00106,0.47082,0.6761,0.00068,0.0047,1.0198,,0.79411,0.7152,0.6081,0.2407,0.2355,7.7
53,256,0,0.4023,9878,-0.00162,0.46155,0.6895,0.00144,0.0080,1.0203,,0.80130,0.7128,0.6045,0.2356,0.2269,7.6
54,256,0,0.4375,9673,-0.00275,0.43356,0.6620,0.00075,0.0032,1.0218,,0.79879,0.7186,0.6033,0.2305,0.2239,7.6
55,256,0,0.4141,9884,-0.00255,0.47453,0.6624,0.00136,0.0129,1.0217,,0.80259,0.7146,0.6057,0.2254,0.2392,7.7
56,256,0,0.4102,10397,0.00261,0.49887,0.6777,0.00049,0.0098,1.0215,,0.79377,0.7178,0.6093,0.2203,0.2805,8.1
57,256,0,0.3555,9875,-0.00234,0.47871,0.6896,0.00070,0.0024,1.0207,,0.79645,0.7143,0.5980,0.2153,0.2346,7.6
58,256,0,0.3984,10149,-0.00242,0.49669,0.6677,0.00039,0.0067,1.0221,,0.77798,0.7213,0.6021,0.2102,0.2432,7.7
59,256,0,0.4609,9888,0.00004,0.50267,0.6826,0.00139,0.0042,1.0238,,0.79241,0.7173,0.5980,0.2051,0.2375,7.8
60,256,0,0.4688,10027,-0.00129,0.50319,0.6710,0.00034,0.0056,1.0237,0.6440,0.79151,0.7146,0.6015,0.2000,0.2439,15.5
