iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
42,256,0,0.4844,9670,-0.00202,0.57030,0.8599,0.00184,0.0152,1.0096,,0.72042,0.7444,0.6658,0.1263,0.3604,7.8
43,256,0,0.4766,9268,-0.00529,0.55310,0.9054,0.00143,0.0180,1.0092,,0.72293,0.7480,0.6645,0.1220,0.3628,7.4
44,256,0,0.5117,9462,-0.00220,0.54103,0.8644,0.00223,0.0168,1.0085,,0.71485,0.7516,0.6603,0.1178,0.3472,7.7
45,256,0,0.4609,9552,-0.00370,0.55919,0.8739,0.00209,0.0158,1.0090,,0.70659,0.7496,0.6557,0.1136,0.3581,7.6
46,256,0,0.4336,9210,-0.00282,0.53546,0.8803,0.00142,0.0111,1.0088,,0.70305,0.7537,0.6587,0.1093,0.3519,7.4
47,256,0,0.4336,9407,-0.00620,0.53762,0.8772,0.00142,0.0122,1.0093,,0.73038,0.7465,0.6610,0.1051,0.3635,7.6
48,256,0,0.4648,8741,-0.00256,0.55047,0.8944,0.00126,0.0106,1.0088,,0.71257,0.7500,0.6602,0.1008,0.3581,7.1
49,256,0,0.5117,9338,-0.00549,0.55148,0.8825,0.00123,0.0128,1.0078,,0.71681,0.7545,0.6610,0.0966,0.3921,7.6
50,256,0,0.4805,9094,-0.00239,0.56076,0.8792,0.00113,0.0090,1.0094,0.6279,0.70914,0.7573,0.6603,0.0924,0.3827,13.4
51,256,0,0.4336,9653,-0.00265,0.54240,0.8608,0.00113,0.0064,1.0110,,0.72810,0.7495,0.6577,0.0881,0.3827,7.6
52,256,0,0.4883,9015,-0.00337,0.56118,0.8759,0.00194,0.0187,1.0121,,0.73470,0.7454,0.6595,0.0839,0.3529,7.1
53,256,0,0.4727,9140,-0.00318,0.53839,0.8644,0.00171,0.0129,1.0112,,0.73210,0.7472,0.6611,0.0797,0.3655,7.3
54,256,0,0.4531,9478,-0.00365,0.55856,0.8390,0.00262,0.0163,1.0111,,0.73795,0.7398,0.6613,0.0754,0.3394,7.6
55,256,0,0.4805,9195,-0.00304,0.55534,0.8753,0.00164,0.0153,1.0109,,0.73236,0.7460,0.6625,0.0712,0.3496,7.6
56,256,0,0.4805,9388,-0.00281,0.55906,0.8784,0.00282,0.0178,1.0109,,0.73233,0.7454,0.6621,0.0669,0.3572,7.5
57,256,0,0.4258,9673,-0.00255,0.54878,0.8517,0.00176,0.0095,1.0103,,0.71582,0.7527,0.6618,0.0627,0.3528,7.8
58,256,0,0.4688,8918,-0.00347,0.54442,0.8733,0.00109,0.0081,1.0105,,0.73850,0.7451,0.6610,0.0585,0.3455,7.1
59,256,0,0.5156,9316,-0.00238,0.55949,0.8517,0.00131,0.0095,1.0095,,0.72659,0.7476,0.6585,0.0542,0.3689,7.3
60,256,0,0.4336,9161,-0.00372,0.54143,0.8602,0.00236,0.0213,1.0102,0.6164,0.73319,0.7476,0.6544,0.0500,0.3808,13.8
1,256,0,0.5234,9196,-0.00495,0.58721,0.9478,0.00148,0.0242,0.9999,,0.71742,0.7493,0.6779,0.3000,0.3816,7.6
2,256,0,0.5625,9141,-0.00349,0.57933,0.9614,0.00101,0.0141,1.0004,,0.71685,0.7509,0.6750,0.2958,0.3721,7.2
3,256,0,0.5586,9240,0.00547,0.59961,0.9505,0.00304,0.0288,1.0006,,0.72291,0.7470,0.6692,0.2915,0.3827,7.5
4,256,0,0.4531,9197,-0.00286,0.60357,0.9435,0.00099,0.0136,0.9997,,0.72386,0.7476,0.6674,0.2873,0.3548,7.3
5,256,0,0.4922,8916,-0.00405,0.58687,0.9060,0.00198,0.0119,1.0007,,0.71609,0.7527,0.6688,0.2831,0.3564,7.1
6,256,0,0.4961,9582,-0.00435,0.57322,0.8980,0.00154,0.0112,1.0004,,0.69507,0.7583,0.6689,0.2788,0.3384,7.7
7,256,0,0.4766,9375,-0.00408,0.58396,0.9073,0.00180,0.0138,1.0013,,0.69846,0.7605,0.6667,0.2746,0.3628,7.4
8,256,0,0.4648,8798,-0.00236,0.57369,0.9001,0.00054,0.0080,1.0016,,0.73011,0.7449,0.6700,0.2703,0.3486,7.1
9,256,0,0.4766,9663,-0.00391,0.57451,0.9083,0.00303,0.0211,1.0008,,0.71676,0.7521,0.6671,0.2661,0.3439,7.7
10,256,0,0.4336,9630,0.00010,0.57029,0.8926,0.00315,0.0184,1.0004,0.7486,0.72688,0.7440,0.6645,0.2619,0.3407,14.1
11,256,0,0.5000,9584,-0.00427,0.57504,0.8744,0.00245,0.0153,1.0014,,0.68969,0.7615,0.6628,0.2576,0.3426,7.6
12,256,0,0.5000,9244,0.01520,0.58956,0.8993,0.00270,0.0135,1.0022,,0.72903,0.7477,0.6615,0.2534,0.3148,7.5
13,256,0,0.4766,9148,-0.00153,0.55327,0.9121,0.00162,0.0140,1.0012,,0.70006,0.7636,0.6622,0.2492,0.2928,7.4
14,256,0,0.4609,9372,-0.00198,0.56084,0.9049,0.00137,0.0108,1.0010,,0.70105,0.7611,0.6614,0.2449,0.3362,7.5
15,256,0,0.4375,8994,-0.00503,0.55821,0.8901,0.00230,0.0203,1.0017,,0.71601,0.7528,0.6597,0.2407,0.3264,7.4
16,256,0,0.4766,9294,0.00268,0.56017,0.8902,0.00123,0.0102,1.0006,,0.70017,0.7582,0.6649,0.2364,0.3067,7.5
17,256,0,0.5195,9070,-0.00283,0.55798,0.9109,0.00265,0.0155,1.0004,,0.71076,0.7526,0.6638,0.2322,0.3404,7.3
18,256,0,0.5391,9449,0.00023,0.57423,0.8857,0.00206,0.0202,1.0000,,0.70060,0.7605,0.6634,0.2280,0.3637,7.6
19,256,0,0.4609,9326,-0.00558,0.56738,0.9147,0.00267,0.0176,0.9995,,0.71263,0.7497,0.6653,0.2237,0.3628,7.6
20,256,0,0.4336,9806,-0.00272,0.57182,0.9041,0.00213,0.0103,0.9997,0.7443,0.71595,0.7535,0.6664,0.2195,0.3373,13.6
21,256,0,0.4805,9287,0.00717,0.57004,0.9211,0.00286,0.0199,1.0013,,0.70787,0.7562,0.6651,0.2153,0.3515,7.4
22,256,0,0.4727,9227,0.00305,0.58015,0.9219,0.00599,0.0627,1.0016,,0.71516,0.7516,0.6681,0.2110,0.3460,7.5
23,256,0,0.4375,9781,-0.00297,0.54807,0.9042,0.00071,0.0132,1.0012,,0.71606,0.7495,0.6678,0.2068,0.2912,7.7
